hr,lat,lon,mag,fingure_print
7035,-9.76,170.27,5.83,1337.3523
7036,-24.14,-150.43,5.73,860.943
7037,-19.8,-165.91,6.54,1365.8351
7038,-8.12,166.56,6.36,1091.8868
7039,-10.77,172.0,3.17,1613.2911
7040,2.41,145.99,5.02,1749.4313
7041,18.26,111.59,6.45,398.43137
7042,25.09,87.4,6.09,1379.751
7043,17.22,114.26,6.01,1096.9419
7044,15.43,118.71,5.7,855.73816
7045,-7.65,165.22,6.42,901.11316
7046,-8.94,167.72,5.37,1150.9435
7047,11.92,126.49,6.31,1282.2994
7048,3.83,142.84,5.83,1430.6218
7049,23.29,95.06,5.04,1348.2856
7050,-16.54,-175.51,5.24,1428.0458
7051,18.2,111.15,5.06,311.895
7052,18.2,111.15,6.02,311.895
7053,18.17,111.21,5.14,327.85437
7054,18.17,111.21,5.37,327.85437
7055,-3.56,156.62,5.71,1081.7979
7056,17.38,113.15,4.36,875.70667
7057,17.37,113.15,5.73,859.54913
7058,11.05,127.89,6.51,1243.1885
7059,0.67,148.49,5.9,1605.5826
7060,22.74,96.78,6.11,1024.0613
7061,10.43,129.21,4.19,1261.8878
7062,-17.92,-172.4,5.49,1227.573
7063,-1.22,151.78,4.22,1230.192
7064,12.9,123.5,4.83,1701.4934
7065,-18.76,-170.33,5.81,1227.393
7066,-1.72,152.6,5.2,1098.646
7067,9.42,130.79,6.17,1167.7471
7068,-17.95,-172.69,5.61,1205.3861
7069,9.12,131.24,4.36,1044.4526
7070,-14.66,178.94,6.62,1528.8055
7071,22.81,95.64,6.23,1194.7838
7072,-7.79,164.02,6.47,1135.1248
7073,18.48,109.27,6.07,1089.1077
7074,-23.87,-153.61,4.22,1276.7036
7075,24.36,89.15,5.99,1353.8732
7076,2.69,143.68,6.21,1381.2539
7077,-8.21,164.43,6.75,874.75244
7078,-8.74,165.5,5.24,970.6853
7079,11.14,126.21,6.15,1141.6545
7080,19.98,104.36,6.52,1783.5942
7081,14.57,118.52,6.06,720.0388
7082,26.18,78.56,6.44,1458.591
7083,-2.3,152.53,5.99,1101.1691
7084,22.03,97.55,5.88,998.0442
7085,0.79,146.53,6.25,1564.5493
7086,9.22,130.0,5.88,1062.6024
7087,-21.27,-164.16,5.17,1188.8683
7088,-9.78,167.05,6.61,929.088
7089,-3.35,154.24,6.8,1235.145
7090,20.74,101.52,6.4,1228.6797
7091,11.58,124.7,6.59,1432.9163
7092,-19.51,-169.73,5.54,1129.9167
7093,-21.3,-164.37,6.31,1154.1498
7094,-4.34,155.84,5.83,1084.1638
7095,-20.18,-167.99,6.19,1191.0942
7096,20.55,101.8,6.12,1213.716
7097,-19.6,-169.78,6.19,1032.8314
7098,14.17,118.49,6.64,703.60645
7099,5.13,137.35,6.55,1914.944
7100,14.63,117.36,5.91,789.8477
7101,-1.5,150.03,6.1,1499.9269
7102,14.5,117.6,5.25,660.5565
7103,-12.01,171.04,6.29,1201.2633
7104,-13.16,173.57,6.13,1567.7261
7105,-13.72,174.84,6.63,1425.4731
7106,14.78,116.81,3.45,920.3678
7107,-25.39,-148.29,4.44,1230.3779
7108,-20.88,-166.53,6.6,1217.5071
7109,6.19,134.52,6.14,1586.0355
7110,-4.7,155.43,6.34,1132.2136
7111,-24.54,-153.08,6.48,1239.6005
7112,12.65,121.0,6.18,1607.0992
7113,9.41,127.73,5.48,1349.7559
7114,-10.1,166.0,5.69,905.5581
7115,15.72,113.65,6.09,852.53253
7116,-10.72,167.26,4.83,769.69653
7117,26.39,74.89,5.27,1427.9242
7118,17.43,108.92,6.28,897.7417
7119,-7.75,160.67,5.1,1531.0251
7120,-10.89,167.09,4.99,726.4658
7121,-12.43,170.44,2.02,1115.1675
7122,-18.85,-173.85,5.36,1144.3663
7123,21.33,97.35,5.51,1210.0945
7124,26.5,73.39,5.35,1094.8224
7125,23.14,90.69,4.66,1295.9799
7126,-8.26,161.29,5.79,1436.0065
7127,-24.18,-155.92,5.14,1690.4812
7128,-11.29,167.47,5.93,669.03436
7129,-17.02,-179.16,5.38,968.4044
7130,-25.59,-148.98,6.01,1237.2584
7131,15.49,113.07,5.58,958.0909
7132,11.76,121.57,5.62,1456.4204
7133,9.42,126.37,4.59,1167.199
7134,-22.35,-163.57,4.87,1139.5402
7135,2.12,140.72,5.57,1492.0171
7136,-18.08,-176.8,6.31,1281.5997
7137,20.4,99.57,4.92,1217.1454
7138,17.0,108.92,7.3,777.0166
7139,15.32,113.07,4.3,870.83124
7140,14.11,115.82,6.02,1054.302
7141,0.85,142.78,4.62,1046.1802
7142,0.85,142.78,4.98,1046.1802
7143,-1.92,148.11,6.22,1688.1617
7144,0.02,144.3,6.15,967.4394
7145,-10.5,165.01,5.08,1035.1472
7146,17.03,108.51,5.44,705.2244
7147,7.11,130.46,6.63,1014.8158
7148,7.15,130.35,5.69,992.2081
7149,-3.91,151.64,4.83,1256.0514
7150,-10.78,165.39,3.51,988.7395
7151,-14.96,174.63,6.12,1191.2012
7152,-17.32,-179.54,4.87,794.4118
7153,22.31,92.59,6.22,1135.9482
7154,19.56,101.34,5.77,1041.8278
7155,-12.48,168.83,6.62,1028.7559
7156,-18.27,-177.2,6.49,1234.4897
7157,17.79,106.19,4.04,1646.4844
7158,-0.14,144.15,5.57,1023.74915
7159,-11.52,166.64,6.14,776.5581
7160,26.93,68.36,6.39,1410.1799
7161,-26.23,-146.72,5.88,1173.2968
7162,13.27,116.65,5.22,858.4737
7163,1.3,140.72,6.21,1373.9153
7164,-10.06,162.88,6.37,1268.859
7165,6.36,130.79,5.38,1230.3081
7166,-7.55,157.67,5.53,2039.1953
7167,4.7,133.84,5.89,1197.1177
7168,-12.94,168.69,6.36,951.42786
7169,-17.73,-179.76,6.69,730.90515
7170,-17.74,-179.76,6.4,589.07886
7171,7.34,128.55,6.5,1060.4729
7172,4.5,134.06,5.23,1214.6757
7173,2.88,137.15,6.75,1660.3047
7174,15.21,111.49,5.89,1124.3456
7175,22.02,92.13,5.66,1053.0415
7176,5.04,132.7,4.02,1216.1978
7177,-19.6,-175.04,6.23,1108.4451
7178,12.81,116.68,3.24,777.92474
7179,16.0,109.12,6.22,873.5582
7180,25.36,77.85,4.82,1452.2805
7181,9.94,122.59,5.27,1284.7765
7182,-12.26,166.47,6.24,874.7412
7183,8.41,125.68,6.29,1131.3011
7184,22.04,91.67,6.46,1151.9084
7185,15.36,110.49,6.41,1134.8723
7186,-9.1,159.65,6.32,1307.4177
7187,23.95,84.32,5.63,1608.29
7188,-19.83,-174.91,4.75,1014.11633
7190,-22.64,-165.82,5.93,1233.7952
7191,23.18,87.32,6.45,1519.8579
7192,12.38,117.09,4.93,797.8357
7193,-4.89,151.02,4.02,982.8752
7194,-15.35,173.16,2.6,1222.9951
7195,-13.32,168.4,5.65,1001.6968
7196,19.57,99.16,6.3,932.8799
7197,-18.57,-178.75,5.74,761.84216
7198,6.63,128.74,6.39,885.11
7199,26.1,72.93,6.22,998.0625
7200,7.25,127.33,6.69,926.4452
7201,15.73,109.0,6.65,869.70984
7202,9.65,122.38,5.69,1243.2987
7203,-11.12,163.13,6.05,743.3393
7204,12.89,115.47,6.01,764.3883
7205,-11.07,163.0,6.37,862.49097
7206,9.05,123.51,6.72,1226.9004
7207,7.78,125.99,6.4,1031.4941
7208,1.4,138.37,6.3,1488.3867
7209,-4.23,149.06,5.42,1189.3762
7210,19.29,99.36,5.38,920.4305
7211,-16.16,174.12,5.5,1213.1652
7212,12.65,115.56,6.39,741.64856
7213,-23.35,-164.54,5.16,1261.0361
7214,-1.86,144.07,5.83,1320.4043
7215,17.86,102.85,5.01,1672.6179
7216,6.41,128.23,6.09,875.3854
7217,-12.51,165.29,3.77,1094.8292
7218,20.86,94.17,5.48,1462.3896
7219,-1.31,142.65,6.73,1205.4172
7220,-5.47,150.67,6.9,917.54865
7221,-26.76,-147.17,5.33,1034.0703
7222,6.95,126.7,6.52,937.06854
7223,-22.36,-168.8,5.97,1587.2732
7224,24.65,79.69,6.52,1620.1624
7225,-4.84,149.12,5.42,1047.9381
7226,-18.73,179.84,4.93,581.688
7227,-18.73,179.84,4.99,581.688
7228,-27.71,-123.91,5.47,1218.6375
7229,19.59,97.53,6.31,1054.9473
7230,-10.16,159.56,5.97,1249.0217
7231,-3.78,146.83,6.53,1426.0813
7232,-19.08,-179.46,6.16,660.8056
7233,-24.51,-161.05,6.49,1639.0144
7234,-15.37,170.66,3.32,1431.9996
7235,3.25,133.14,2.99,1337.3301
7236,-5.51,149.74,3.44,928.91956
7237,11.26,117.02,5.56,972.84326
7238,10.83,117.95,6.06,1041.0376
7239,-10.66,159.96,6.03,1311.9631
7240,-15.86,171.54,6.04,1286.7723
7241,-11.78,162.25,6.29,769.9273
7242,-20.24,-176.86,4.59,963.8456
7243,0.45,138.05,6.09,1478.4596
7244,10.32,118.62,6.31,1150.2683
7245,-3.2,144.7,6.56,1375.8503
7246,-14.45,167.68,6.3,1254.3518
7247,26.02,71.5,6.54,1178.9786
7248,1.63,135.45,5.09,1748.3352
7249,-12.26,162.65,5.54,797.65686
7250,7.67,123.7,5.77,1304.8733
7251,19.56,96.24,5.38,1247.1709
7252,18.34,99.68,6.43,835.1112
7253,9.6,119.72,5.55,1480.2743
7254,-19.59,-179.54,4.11,741.051
7255,-20.26,-177.62,6.46,844.7427
7256,-19.02,178.72,6.56,852.3718
7257,-20.98,-175.55,5.88,1141.603
7258,14.98,107.85,6.49,1111.0073
7259,-20.17,-178.14,4.11,778.1145
7260,4.07,130.2,6.07,1299.0974
7261,11.11,116.09,5.23,1002.9192
7262,12.65,112.77,5.28,1621.4456
7263,6.24,125.85,6.23,1029.6332
7264,-13.29,164.11,2.89,1072.757
7265,-12.8,162.97,6.13,870.7405
7266,-1.12,139.66,5.22,1604.3225
7267,3.91,130.12,6.48,1296.4598
7268,-20.25,-178.54,6.36,759.24524
7269,-4.29,145.35,6.34,1410.4144
7270,-16.96,172.05,6.3,1373.883
7271,-23.85,-166.77,6.13,1503.0515
7272,11.69,114.01,6.74,1307.946
7273,-19.99,179.95,6.57,734.8716
7274,-27.43,-146.38,6.27,949.63617
7275,18.73,97.02,5.81,1107.5529
7276,-14.13,164.45,6.41,1235.5989
7277,-15.98,168.41,5.8,1206.6604
7278,-27.27,-149.22,5.53,1201.4874
7279,-8.31,151.77,5.34,1775.418
7280,7.79,120.96,6.36,1297.3417
7281,-22.76,-172.43,5.92,1304.1106
7282,-10.35,155.66,5.51,2152.255
7283,9.75,116.81,5.98,1111.0933
7284,13.7,108.38,6.18,1243.8944
7285,3.08,129.7,6.73,1315.6282
7286,5.23,125.5,5.93,1008.0149
7287,-3.9,142.48,5.15,1443.0808
7288,-2.42,139.61,6.49,1525.736
7289,-23.13,-172.23,5.4,1083.2706
7290,22.8,83.18,6.25,1404.8641
7291,-15.78,166.54,6.25,1277.2628
7292,-16.2,167.58,4.85,1170.032
7293,17.27,99.33,6.75,705.699
7294,17.27,99.33,6.57,705.699
7295,19.81,92.44,5.12,1079.812
7296,-19.45,175.57,6.25,1600.9158
7297,-25.32,-163.88,6.38,1405.612
7298,12.75,109.38,4.39,1229.482
7299,4.11,126.44,6.0,1082.7969
7300,1.67,130.95,5.57,1331.4839
7301,4.53,125.5,5.64,879.17065
7302,8.72,117.15,5.85,1148.2042
7303,-3.35,139.9,5.59,1465.0837
7304,-14.13,161.39,4.96,1100.1616
7305,7.23,119.86,6.54,1189.3726
7306,4.41,125.26,4.77,865.85614
7307,1.19,131.31,5.63,1380.8623
7308,7.44,119.44,6.16,1231.0712
7309,19.81,91.48,4.99,988.5168
7310,23.0,81.35,3.07,1536.418
7311,16.87,98.91,6.27,842.1432
7312,25.31,71.92,5.13,1105.9014
7313,-4.93,142.24,6.19,1211.2705
7314,11.86,110.1,4.36,1154.6086
7315,-0.49,133.76,5.28,1118.9731
7316,-20.69,177.24,5.59,1356.1678
7317,-13.0,158.05,6.06,1341.7024
7318,4.85,123.64,5.43,1391.9946
7319,-5.53,143.0,5.1,994.6466
7320,-28.06,-147.36,6.34,996.48804
7321,-5.94,143.63,6.41,1075.5233
7322,15.44,101.76,6.0,1680.0046
7323,-19.62,173.57,6.58,1612.4092
7324,8.44,116.44,6.68,1240.7578
7325,-1.64,135.39,6.32,1244.3755
7326,3.05,126.56,6.58,970.87616
7327,-16.16,164.37,5.58,1379.0911
7328,17.85,95.6,3.77,1245.7715
7329,-26.21,-162.9,5.05,1058.7759
7330,-20.9,176.67,6.48,1411.5198
7331,-0.52,132.86,5.53,1090.1382
7332,-0.96,133.58,6.02,982.57086
7333,-8.93,148.61,5.01,1637.4868
7334,-23.18,-176.15,6.34,1330.9027
7335,9.3,114.2,6.6,1196.616
7336,-6.89,144.53,5.49,1028.1301
7337,-23.93,-173.61,4.01,894.0558
7338,11.09,110.51,6.22,977.1073
7339,-15.1,161.26,6.26,1197.2673
7340,-14.55,159.94,3.93,1031.0535
7341,16.19,99.18,6.31,824.65424
7342,-13.77,158.16,4.61,1132.102
7343,-24.11,-173.28,4.29,841.738
7344,-14.77,160.36,5.87,1042.1368
7345,10.93,110.55,6.31,944.4675
7346,9.82,112.43,6.31,1204.4805
7347,-10.57,150.93,6.31,1437.1732
7348,-23.09,-177.71,3.97,1594.0752
7349,-6.99,143.75,5.83,939.2421
7350,-24.03,-174.48,6.17,1059.0265
7351,17.88,94.47,6.26,1429.7375
7352,24.21,75.27,4.45,1642.5316
7353,-10.38,150.12,6.32,1321.5342
7354,-2.36,134.67,6.35,1182.137
7355,-19.04,169.32,6.04,1510.9613
7356,18.99,91.23,5.91,916.7854
7357,-0.07,130.22,6.64,1273.1587
7358,5.32,120.22,5.18,1328.0679
7359,8.71,113.75,6.06,1125.8795
7360,-19.67,170.7,5.93,1392.8047
7361,21.33,84.49,6.52,1435.1305
7362,-17.95,165.97,5.03,1308.5371
7363,-17.79,165.42,5.43,1333.237
7364,2.32,125.43,6.4,746.62683
7365,18.89,91.05,6.43,933.2736
7366,-9.69,147.62,6.52,1618.4299
7367,-13.7,155.86,5.69,1296.7932
7368,8.38,113.93,6.37,1092.8322
7369,0.63,128.3,6.25,1574.4183
7370,-26.9,-163.15,5.69,889.43085
7371,21.66,83.1,4.59,1321.36
7372,6.63,117.1,4.97,1286.1029
7373,-1.86,132.64,5.16,1036.1514
7374,5.87,118.44,6.53,1161.8022
7375,-17.13,163.23,5.59,1390.1056
7376,9.74,110.96,6.36,916.76166
7377,-6.13,140.38,3.36,1087.6243
7378,-14.37,156.85,5.72,1064.8716
7379,-14.21,156.36,6.7,1121.8174
7380,-20.21,170.98,5.67,1359.1256
7381,15.76,98.19,6.51,1025.0848
7382,12.82,104.61,5.84,1954.4918
7383,-28.72,-147.32,5.96,1071.5819
7384,2.0,125.25,6.31,596.39105
7385,1.75,125.65,5.16,408.57758
7386,4.18,121.14,6.19,1113.8508
7387,-7.64,142.74,4.66,1057.4626
7388,-27.37,-161.97,6.13,884.3429
7389,-1.66,131.51,5.74,1072.8712
7390,1.74,125.31,5.63,513.81287
7391,1.59,125.46,5.81,441.76566
7392,-24.84,-175.03,5.71,1068.5718
7393,-27.42,-162.35,6.3,900.8604
7394,27.51,58.06,6.38,1336.6969
7395,9.31,110.89,5.15,927.5842
7396,-1.31,130.27,6.32,1100.5697
7397,-6.85,140.21,5.85,804.36255
7398,-19.83,168.0,5.52,1524.1455
7399,-21.67,173.09,6.6,1775.2495
7400,-7.45,141.01,5.8,944.1017
7401,18.45,90.57,6.6,1054.4182
7402,-11.62,149.09,6.61,1290.6598
7403,9.79,109.29,6.34,1134.786
7404,-8.3,142.5,6.25,1237.5703
7405,3.4,121.01,4.44,1105.0332
7406,3.4,120.89,5.81,1080.9264
7407,-1.55,129.79,5.56,1154.9841
7408,16.01,95.98,5.75,1096.0109
7409,1.18,124.8,6.33,562.5686
7410,-17.93,162.34,6.13,1637.3499
7411,-27.45,-164.56,5.75,1138.6866
7412,-7.26,140.02,6.09,752.6817
7413,20.02,86.07,6.38,1735.6445
7414,-10.0,145.07,5.03,1763.1711
7415,-7.09,139.5,6.05,891.16736
7416,-25.97,-173.26,5.61,1193.5308
7417,4.57,117.89,3.08,953.93335
7418,4.57,117.88,5.11,952.96686
7419,8.44,110.54,6.25,1035.374
7420,15.45,96.39,3.79,933.7141
7421,3.81,119.01,5.87,1114.638
7422,-24.81,-178.92,5.89,1644.1042
7423,25.3,68.48,6.05,1818.1046
7424,-26.89,-170.25,4.9,1957.4022
7425,26.27,64.32,6.53,1776.587
7426,7.44,112.03,4.74,1333.3577
7427,14.62,97.62,5.53,848.91907
7428,16.87,92.49,6.37,1398.7626
7429,-6.01,135.59,4.45,2162.1287
7430,-14.44,151.7,5.12,2015.7639
7431,-20.3,165.21,5.65,1187.4183
7432,-13.17,148.78,6.34,1461.114
7433,-15.26,153.23,6.27,1725.4249
7434,-28.86,-159.28,6.18,1668.9238
7435,-29.51,-149.34,6.39,1129.5654
7436,9.12,108.0,6.61,1263.3867
7437,-0.14,124.65,5.0,911.79803
7438,-8.42,139.4,6.38,987.1029
7439,-18.16,159.43,6.11,1573.5728
7440,-20.51,165.32,4.6,1144.7977
7441,4.5,116.13,5.38,1028.2131
7442,13.83,98.42,5.96,831.458
7443,-18.05,158.77,5.64,1500.721
7444,10.62,104.62,5.35,1126.441
7445,-4.65,132.02,6.68,1193.0592
7446,-13.29,148.23,4.95,1492.7446
7447,-10.66,143.01,4.36,1576.899
7448,18.38,88.11,6.29,1521.811
7449,-3.11,129.16,6.38,1263.9183
7450,22.41,77.38,6.07,1449.2993
7451,14.59,96.54,5.73,785.1633
7452,0.91,122.01,6.32,1323.7803
7453,13.21,99.36,6.67,1064.8171
7454,-16.56,154.95,5.47,1519.2349
7455,-29.68,-150.29,6.09,1158.1058
7456,-4.75,131.82,5.98,1169.3391
7457,7.89,109.42,6.05,1113.9282
7458,-0.29,123.93,7.14,911.1367
7459,-28.71,-163.36,6.26,1178.3145
7460,-12.42,145.94,5.46,1746.3801
7461,-27.06,-173.53,6.25,1563.2689
7462,21.89,78.68,4.68,1229.6658
7463,-2.32,127.23,5.66,1176.1948
7464,-25.72,-179.88,6.61,1625.0741
7465,13.93,97.35,6.52,730.6719
7466,3.99,116.0,6.43,859.8094
7467,8.37,108.03,6.5,1207.0696
7468,11.35,102.38,5.17,1137.8398
7469,13.85,97.34,4.48,677.4762
7470,-20.64,163.59,6.34,1308.2646
7471,-8.94,138.57,6.35,1224.4138
7472,-0.41,123.34,6.48,951.0858
7473,-20.7,163.57,5.97,1317.6224
7474,-8.07,136.73,5.17,1623.4413
7475,-2.71,126.88,6.38,1093.4614
7476,-18.07,156.53,6.2,1178.5708
7477,13.22,98.09,6.47,769.02484
7478,3.97,115.05,4.69,923.61755
7479,-2.14,125.55,4.37,1133.9178
7480,-11.24,141.94,5.67,1640.181
7481,5.76,111.66,6.1,1043.099
7482,-1.0,123.36,6.5,942.2387
7483,10.03,103.84,5.4,1026.9855
7484,15.59,92.75,5.82,1338.3387
7485,0.56,120.52,6.64,1261.0863
7486,-4.41,129.09,6.01,1141.9897
7487,11.47,101.0,6.2,1135.9625
7488,-2.6,125.9,4.37,1019.9004
7489,-18.4,156.18,5.06,1132.579
7490,-0.18,121.55,6.36,1207.8661
7491,-25.92,177.88,6.16,1880.6038
7492,9.95,103.5,6.16,1006.08
7493,-5.44,130.38,6.34,1020.69666
7494,-29.21,-132.46,6.39,1380.6774
7495,11.07,101.29,5.06,1106.9854
7496,-18.36,155.45,5.49,1137.0345
7497,-5.7,130.66,5.27,1024.0569
7498,-30.12,-142.6,5.41,2122.7979
7499,8.4,105.9,6.23,1209.0841
7500,17.72,87.41,6.51,1378.5131
7501,2.92,115.4,6.49,839.69617
7502,4.46,112.71,5.94,925.18
7503,13.21,96.66,5.96,706.4509
7504,13.2,96.66,6.2,618.14825
7505,3.52,114.19,6.05,1013.12024
7506,0.98,118.39,5.49,1173.6626
7507,-24.79,171.75,5.52,2010.0475
7508,1.61,117.18,6.28,1297.0732
7509,15.37,92.07,6.48,1161.8086
7510,-30.01,-161.27,5.35,1283.6399
7511,-5.4,129.12,6.26,1033.1881
7512,5.11,111.08,6.05,718.39264
7513,-30.5,-149.18,6.45,901.86084
7514,8.83,104.39,5.84,995.869
7515,-20.67,159.35,4.86,1712.127
7516,-13.42,143.39,6.48,1487.4816
7517,6.6,108.24,4.89,1075.0111
7518,2.51,115.24,6.82,933.65497
7519,-8.42,133.99,5.91,1176.8877
7520,5.1,110.78,6.57,702.5228
7521,-29.79,-165.27,6.25,1565.9706
7522,16.33,89.61,6.22,1185.9244
7523,8.15,105.23,6.34,1124.793
7524,-30.65,-150.58,6.05,906.80316
7525,-7.08,131.27,2.72,812.97296
7526,15.86,90.5,6.27,1129.2772
7527,-30.57,-155.85,6.21,1430.8108
7528,10.24,101.29,2.87,1089.3643
7529,5.74,109.21,6.43,1009.40344
7530,5.17,110.13,6.09,761.33374
7531,-30.55,-158.02,5.42,1186.5121
7532,-18.63,153.28,6.11,1551.7434
7533,0.08,118.61,6.62,1056.0626
7534,4.44,111.19,4.99,664.86035
7535,3.99,111.9,6.18,732.531
7536,-3.38,124.23,3.82,1106.626
7537,-29.27,-171.37,5.94,1894.9178
7538,-24.46,168.25,6.05,1894.4865
7540,-0.02,118.26,5.95,1024.8805
7541,-17.66,150.47,6.04,1549.5157
7542,-7.52,130.93,6.44,837.8915
7543,6.57,107.01,5.77,861.58325
7544,-7.01,129.92,5.72,1007.3813
7545,20.78,78.63,5.92,979.8794
7546,-3.4,123.52,5.0,1296.2122
7547,11.19,98.6,6.12,976.35486
7548,-30.54,-162.94,5.74,1175.4956
7549,-30.55,-162.93,6.5,1106.7308
7550,4.81,109.58,6.53,809.6616
7551,3.85,111.19,6.44,675.6512
7552,-28.05,179.97,5.33,1541.2582
7553,-18.0,150.17,5.39,1347.0706
7554,-9.28,133.17,6.51,1001.447
7555,6.39,106.55,6.11,808.8603
7556,1.13,115.39,6.38,1316.4551
7557,-8.91,132.26,0.77,931.61487
7558,-31.09,-155.74,6.24,1369.1891
7559,-14.4,142.38,6.13,1547.9163
7560,-8.19,130.86,5.11,754.7443
7561,-21.67,158.08,5.92,1973.5072
7562,-8.64,131.52,6.25,782.7966
7563,20.24,79.42,6.34,1028.7261
7564,3.28,111.46,4.23,765.906
7565,-2.07,120.28,4.95,1384.0623
7566,6.2,106.43,5.12,798.91846
7567,7.13,104.78,5.69,1136.1871
7568,5.72,107.19,6.06,841.7201
7569,-7.82,129.67,6.13,914.63513
7570,-13.07,139.07,3.9,1752.0933
7571,-20.12,153.62,6.48,1497.2263
7572,-8.49,130.77,6.54,735.2856
7573,-1.04,118.12,5.57,835.66296
7574,-4.33,123.52,6.23,1213.0323
7575,-15.18,142.73,5.65,1756.1018
7576,13.14,93.77,5.03,1428.1494
7577,10.36,98.75,6.2,745.29504
7578,-23.91,162.82,6.18,1681.26
7579,-31.18,-146.39,5.75,1073.7847
7580,-11.65,135.9,6.53,1909.2623
7581,-29.11,-177.97,4.13,1621.4547
7582,20.83,77.57,3.83,1012.5039
7583,4.76,108.24,6.1,894.2281
7584,-17.8,147.72,5.79,1012.2248
7585,-26.95,172.34,6.46,1416.1821
7586,-31.31,-159.54,6.53,1169.1274
7587,-31.36,-158.4,5.26,1086.6108
7588,-31.23,-146.85,6.39,1065.9788
7589,10.09,99.01,5.62,798.10486
7590,-30.9,-142.02,3.96,2091.4756
7591,10.51,98.19,5.91,815.0837
7592,-1.79,118.73,4.58,982.9187
7593,-17.76,147.34,5.71,1009.47815
7594,-17.77,147.35,6.49,1007.91974
7595,-9.85,132.19,4.71,987.66125
7596,-13.92,139.45,5.61,1556.0623
7597,-25.04,165.14,4.7,1304.5035
7598,-10.6,133.3,6.15,1070.8876
7599,-17.26,145.85,6.51,1483.6261
7600,10.32,98.23,6.29,734.37573
7601,-1.87,118.4,5.52,1001.49927
7602,-11.09,133.87,3.71,1255.1295
7603,-31.52,-148.96,5.76,760.73236
7604,-25.56,165.95,4.52,1270.5494
7605,-28.74,177.67,6.55,1295.7722
7606,4.61,107.5,5.76,858.092
7607,1.05,113.3,6.57,1367.1246
7608,14.91,89.45,5.14,883.2393
7609,-6.12,124.83,5.36,1004.23663
7610,-8.8,129.34,5.28,950.71643
7611,15.87,87.42,6.06,1089.0012
7612,-31.67,-148.95,5.31,685.5047
7613,5.19,106.1,4.94,792.0959
7614,-21.54,153.98,5.02,1609.1079
7615,3.36,108.98,3.89,1028.2034
7616,-4.08,120.95,6.48,1488.3458
7617,-27.01,169.38,6.28,1686.6324
7618,-25.67,164.77,4.83,1225.657
7619,12.21,93.89,4.92,1068.4064
7620,3.89,107.94,6.02,799.1277
7621,-31.19,-169.59,6.17,2179.3467
7622,-6.4,124.48,5.53,965.1632
7623,-28.47,174.48,4.37,1308.5897
7624,-28.34,173.83,5.3,1191.1428
7625,-31.96,-157.85,5.13,1015.817
7626,15.0,88.65,6.09,863.62396
7627,-30.27,-176.85,6.14,1554.2146
7628,5.93,104.35,5.45,1220.3319
7629,-29.15,177.14,5.95,1325.3293
7630,-30.68,-174.49,5.81,1896.4862
7631,-28.18,172.71,5.66,1009.88226
7632,11.31,95.18,6.43,1139.4644
7633,15.21,88.07,4.96,929.2008
7634,14.15,90.02,6.12,1041.4902
7635,-5.21,122.03,3.47,1222.7206
7636,-14.42,137.89,6.17,1671.2483
7637,-19.66,148.4,5.88,1478.5453
7638,6.79,102.64,6.43,1677.9739
7639,-30.04,-179.42,6.29,1493.6359
7640,0.82,112.23,5.49,1398.1523
7641,-3.41,118.89,5.67,1053.2776
7642,4.54,106.16,6.32,900.4025
7643,-25.02,160.96,6.01,1786.193
7644,-31.98,-148.48,6.07,717.54645
7645,-6.49,123.57,5.37,1015.70374
7646,8.37,99.47,5.92,1329.0306
7647,3.76,106.93,5.19,781.12195
7648,-11.25,131.26,5.91,1354.4697
7649,-21.69,151.73,5.71,1398.3397
7650,-26.93,166.08,4.58,1462.3579
7651,11.54,93.96,6.15,927.2886
7652,-29.84,177.23,4.77,1316.4595
7653,-1.34,114.7,4.64,1563.332
7654,17.09,83.58,5.96,1079.457
7655,3.56,106.74,6.2,802.8407
7656,-3.02,117.13,5.88,1037.7897
7657,-3.0,116.98,5.22,945.2585
7658,-25.48,160.61,6.45,1839.9307
7659,-28.55,170.66,4.99,1236.3015
7660,10.28,95.51,5.05,1141.6511
7661,-19.52,145.54,6.72,1506.8342
7662,-6.63,122.33,5.96,1075.457
7663,-32.36,-149.57,6.45,718.4807
7664,-7.97,124.42,5.67,982.428
7665,-32.4,-149.79,3.56,699.3348
7666,20.06,77.09,6.33,1125.9829
7667,-16.51,139.17,5.68,1226.2394
7668,-29.04,171.62,6.53,1147.2168
7669,-12.57,131.99,5.52,1384.7742
7670,-0.66,112.59,5.71,1454.7595
7671,-21.53,149.4,6.34,1257.575
7672,-7.55,123.44,5.8,968.7713
7673,-32.57,-165.55,4.94,1620.1353
7674,-32.69,-163.02,6.26,1470.803
7675,-22.06,150.41,6.55,1157.3196
7676,17.38,82.23,5.27,1140.6207
7677,-4.49,118.09,6.45,1113.6345
7678,0.39,110.51,5.64,1562.0615
7679,-6.23,120.82,5.1,1160.4055
7680,-8.64,124.64,6.34,1047.4818
7681,-18.48,142.08,6.47,2096.0762
7682,17.21,82.36,6.57,1080.1599
7683,3.64,105.16,6.19,1047.648
7684,8.88,96.88,6.16,1237.6643
7685,18.64,79.3,4.51,1147.6333
7686,22.48,71.06,6.2,1845.7595
7687,10.65,93.69,6.14,972.1216
7688,-4.65,117.52,5.07,1035.1687
7689,2.1,107.14,5.36,1090.906
7690,-17.29,138.7,5.99,1082.3301
7691,-33.2,-160.04,6.37,1454.8794
7692,12.9,89.7,6.21,1173.4714
