HR,GLON,GLAT,Vmag
7803,45.03,-20.09,6.15
7804,102.43,17.72,5.55
7805,98.1,15.11,5.69
7806,71.72,-3.02,4.43
7807,76.04,0.04,5.9
7808,4.46,-34.26,6.25
7809,41.54,-22.19,6.11
7810,53.3,-15.71,6.33
7811,63.02,-9.48,5.66
7812,-48.01,-30.75,5.91
7813,61.77,-10.41,6.41
7814,26.22,-29.08,5.25
7815,89.38,9.08,6.51
7816,59.66,-11.91,6.22
7817,6.69,-34.31,6.1
7818,94.55,12.38,6.44
7819,28.97,-28.46,6.41
7820,52.19,-17.07,6.25
7821,41.36,-23.05,6.13
7822,26.8,-29.27,4.78
7823,73.86,-2.34,6.39
7824,47.24,-19.95,6.21
7825,21.9,-31.01,6.16
7826,77.26,-0.02,5.62
7827,92.13,10.59,6.36
7828,86.14,6.4,5.69
7829,26.07,-29.78,6.74
7830,26.08,-29.78,5.94
7831,41.97,-23.1,4.91
7832,14.42,-33.29,6.39
7833,62.41,-10.94,6.55
7834,70.91,-5.04,4.01
7835,75.85,-1.47,5.88
7836,54.66,-16.21,6.08
7837,29.94,-28.71,6.12
7838,-34.81,-34.32,6.11
7839,63.06,-10.95,6.18
7840,55.1,-16.21,7.11
7841,83.6,3.99,6.41
7842,19.33,-32.54,6.36
7843,91.89,9.92,5.91
7844,86.07,5.74,4.95
7845,35.45,-26.86,5.65
7846,-4,-36.45,5.11
7847,76.44,-1.45,6.19
7848,-23.96,-36.09,4.76
7849,67.51,-8.15,6.34
7850,97.76,13.8,4.22
7851,86.41,5.73,5.44
7852,55.42,-16.59,4.03
7853,3.94,-35.94,6.44
7854,88.94,7.53,6.18
7855,31.68,-28.88,6.13
7856,13.08,-34.44,6.4
7857,54.42,-17.41,6.56
7858,57.02,-15.8,5.38
7859,-25.17,-36.18,4.88
7860,92.67,10.06,6.14
7861,81.69,1.96,6.6
7862,63.81,-11.35,6.48
7863,-42.49,-32.78,6
7864,-41.55,-33.05,6.55
7865,28.86,-30.27,6.19
7866,75.43,-2.93,4.61
7867,80.66,0.98,6.49
7868,106.17,18.88,6.27
7869,-7.43,-37.21,3.11
7870,84.62,3.89,5.78
7871,58.63,-15.16,4.68
7872,-26.91,-36.2,6.22
7873,43.21,-24.49,4.89
7874,68.13,-8.87,6.41
7875,-24.02,-36.63,5.12
7876,88.89,6.83,6.11
7877,19.54,-33.67,6.36
7878,45.81,-23.32,6.22
7879,108.43,20.04,5.2
7880,68.73,-8.7,5.59
7881,-31.61,-35.58,5.15
7882,58.88,-15.65,3.63
7883,56.13,-17.5,5.43
7884,44.81,-24.14,4.32
7885,72.92,-5.73,6.32
7886,62.05,-13.63,6.25
7887,72.89,-5.76,6.49
7888,78.31,-1.64,6.2
7889,30.94,-30.5,5.22
7890,43.67,-24.97,6.22
7891,64.59,-12.05,4.82
7892,57.95,-16.61,5.72
7893,9.85,-36.23,5.47
7894,67,-10.35,5.04
7895,66.65,-10.61,5.91
7896,55.18,-18.47,5.05
7897,46.47,-23.58,5.16
7898,21.25,-33.77,6.37
7899,60.16,-15.25,5.97
7900,27.57,-31.87,5.1
7901,114.41,23.36,5.46
7902,17.97,-34.7,6.51
7903,65.2,-11.82,6.08
7904,72.12,-6.72,5.68
7905,29.82,-31.23,5.8
7906,60.3,-15.32,3.77
7907,56.31,-17.99,6.42
7908,114.11,23.16,5.96
7909,12.13,-36.07,5.76
7910,18.79,-34.69,6.28
7911,80.35,-0.61,6.06
7912,84.37,2.52,6.58
7913,-31.04,-36.01,3.42
7914,63.85,-13.22,6.45
7915,2.37,-37.67,6.29
7916,92.63,8.8,6.48
7917,71.9,-7.32,6.08
7918,59.4,-16.4,5.99
7919,82.69,1.08,5.95
7920,-13.31,-38.16,4.51
7921,73.96,-5.88,5.51
7922,79.34,-1.74,6.51
7923,62,-14.85,6.22
7924,84.28,2,1.25
7925,96.41,11.33,6.01
7926,81.53,-0.26,5.67
7927,76.64,-4.18,6.66
7928,60.14,-16.55,4.43
7929,88.37,4.99,5.39
7930,116.56,24.35,6.19
7931,17.6,-35.85,6.5
7932,76.87,-4.26,6.47
7933,2.91,-38.29,5.5
7934,-34.23,-35.7,5.41
7935,6.79,-37.9,6.49
7936,20.01,-35.5,4.14
7937,24.38,-34.37,5.93
7938,96.66,11.16,6.15
7939,68.82,-10.81,4.91
7940,93.88,9,6.32
7941,62.98,-15.2,6.38
7942,73.3,-7.63,4.22
7943,-3.17,-39.02,5.11
7944,93.47,8.5,5.78
7945,101.72,14.68,5.58
7946,44.66,-26.72,6.27
7947,61.49,-16.57,5.14
7948,61.5,-16.58,4.27
7949,75.94,-5.71,2.46
7950,37.68,-30.1,3.77
7951,42.24,-28.09,4.42
7952,-6.05,-39.24,4.89
7953,52.78,-22.5,5.58
7954,50.29,-23.93,6.4
7955,94.43,9.06,4.51
7956,76.39,-5.62,4.92
7957,97.86,11.64,3.43
7958,85.83,2.06,6.3
7959,-26.68,-37.62,6.28
7960,-26.68,-37.62,6.59
7961,19.65,-36.34,5.86
7962,90.87,6.12,6.33
7963,78.08,-4.34,4.53
7964,28.63,-33.89,6.21
7965,9.88,-38.26,4.9
7966,85.16,1.37,6.4
7967,104.41,16.37,6.41
7968,-13.02,-39.34,5.05
7969,86.97,2.72,5.57
7970,12.08,-38.12,6.36
7971,4.68,-39.06,5.52
7972,90.55,5.58,6.27
7973,58.86,-19.23,5.98
7974,54.75,-21.9,6.33
7975,52.67,-23.2,6.21
7976,34.83,-32.07,5.88
7977,85.75,1.49,4.84
7978,90.24,5.17,6.29
7979,10.73,-38.57,6.04
7980,18.46,-37.18,4.11
7981,63.7,-16.21,6.52
7982,42.13,-29.18,5.99
7983,86.28,1.71,6.33
7984,84.29,0.03,5.04
7985,42.35,-29.28,5.55
7986,-21.84,-38.85,3.65
7987,2.3,-39.76,5.35
7988,72.13,-10.15,5.77
7989,22.33,-36.58,6.33
7990,38.84,-30.98,4.73
7991,13.89,-38.4,6.35
7992,-11.93,-39.89,6.24
7993,99.94,12.61,6.45
7994,36.15,-32.2,6.38
7995,71.31,-10.98,4.59
7996,75.83,-7.36,6.44
7997,17.39,-37.93,6.41
7998,41.19,-30.33,6.44
7999,73.47,-9.56,6.34
8000,29.33,-35.06,5.78
8001,84.9,-0.19,4.78
8002,115.73,23.46,5.75
8003,85.52,0.31,5.45
8004,83.41,-1.49,6.66
8005,76.54,-7.29,5.47
8006,46.88,-27.92,6.55
8007,72.75,-10.48,6.56
8008,72.41,-10.8,5.01
8009,82.21,-2.72,6.7
8010,52.58,-24.94,6.05
8011,60.77,-19.74,5.17
8012,59.78,-20.42,5.58
8013,19.59,-38.09,5.7
8014,44.88,-29.25,6.57
8015,38.63,-32.24,5.51
8016,114.01,22.27,5.39
8017,48.95,-27.42,6.05
8018,31.78,-35,5.87
8019,-34.01,-36.94,6.37
8020,87.51,1.42,5.67
8021,-44.04,-33.65,5.15
8022,90.34,3.73,6.63
8023,85.7,-0.3,5.96
8024,33.64,-34.63,6.01
8025,90.1,3.49,5.81
8026,88.93,2.49,5.9
8027,-12.75,-40.75,5.76
8028,82.91,-2.82,3.94
8029,94.82,7.47,6.23
8030,58.69,-21.98,5.48
8031,7.25,-40.63,6.11
8032,68.36,-15.04,5.31
8033,28.54,-36.52,6.25
8034,52.87,-25.78,5.23
8035,85.55,-0.83,5.55
8036,83.66,-2.51,6.16
8037,64.05,-18.71,6.66
8038,55.97,-24.2,5.99
8039,12.34,-40.34,4.67
8040,90.11,3.06,5.61
8041,44.3,-30.75,6.21
8042,-1.81,-41.49,6.64
8043,110.14,19.35,6.05
8044,66.23,-17.29,5.65
8045,19.22,-39.32,6.05
8046,4.15,-41.35,5.94
8047,88.03,0.97,4.74
8048,4.03,-41.46,5.3
8049,97.06,8.79,5.51
8050,18.25,-39.83,6.25
8051,79.51,-6.77,5.97
8052,-43.3,-34.23,6.58
8053,87.15,-0.1,5.37
8054,48.45,-29.38,6.5
8055,-17.42,-40.96,5.16
8056,50.85,-28.11,6.25
8057,62.77,-20.58,6.31
8058,43.66,-32.04,7.31
8059,43.66,-32.04,5.89
8060,28.05,-37.86,4.84
8061,-39.99,-35.61,5.68
8062,86.27,-1.17,6.19
8063,81.75,-5.32,6.07
8064,87.11,-0.52,6.48
8065,95.18,6.72,5.83
8066,54.83,-26.26,5.61
8067,52.45,-27.69,6.42
8068,51.82,-28.07,6.33
8069,0.37,-42.25,5.53
8070,15.35,-40.95,5.68
8071,84.08,-3.47,6.33
8072,90.55,2.4,6.37
8073,-29.19,-39.04,5.76
8074,87.97,0.04,6.32
8075,31.31,-37.29,4.07
8076,12.47,-41.42,5.18
8077,55.39,-26.18,5.94
8078,92.78,4.3,5.9
8079,85.93,-2.08,3.72
8080,21.98,-40.01,4.5
8081,-39.38,-36.02,6.2
8082,73.23,-13.55,6.12
8083,31.25,-37.77,6.17
8084,76.55,-10.78,5.82
8085,82.25,-5.81,5.21
8086,82.25,-5.81,6.03
8087,26.84,-39.21,5.3
8088,64.27,-20.89,6.34
8089,88.88,0.2,4.55
8090,56.8,-26.22,6.15
8091,27.71,-39.23,6.25
8092,-36.73,-37.19,5.02
8093,38.45,-35.77,4.51
8094,76.11,-11.77,5.59
8095,53.26,-28.8,6.45
8096,40.83,-35.15,6.27
8097,59.93,-24.76,4.69
8098,59.89,-24.85,6.07
8099,106.95,15.95,5.87
8100,1.93,-43.33,5.83
8101,70.33,-17.15,6.68
8102,35.19,-37.52,6.48
8103,87.7,-1.68,6.63
8104,3.1,-43.46,5.26
8105,81.05,-8.08,6.54
8106,93.64,3.78,5.73
8107,89.36,-0.25,6.46
8108,7.22,-43.34,5.96
8109,100.81,10.41,6.54
8110,19.06,-41.98,5.42
8111,-42.71,-35.15,6.63
8112,112.4,20.19,5.91
8113,104.81,13.84,7.33
8114,-15.89,-42.76,5.75
8115,76.75,-12.45,3.2
8116,65.49,-21.8,6.27
8117,1.61,-43.9,6.21
8118,39.92,-36.48,6.77
8119,98.52,7.99,5.64
8120,81.63,-8.2,6.05
8121,51.22,-31.32,6.38
8122,32.19,-39.37,6.04
8123,60.5,-25.65,4.49
8124,7.57,-43.81,6.12
8125,-30.56,-39.74,6.31
8126,76.69,-12.87,6.17
8127,28.19,-40.61,5.24
8128,34.86,-38.69,5.28
8129,-52.47,-30.4,6.45
8130,82.85,-7.43,3.72
8131,56.38,-28.71,3.92
8132,49.84,-32.65,6.48
8133,101.97,10.81,6.39
8134,37.26,-38.27,6.4
8135,13.2,-43.8,4.71
8136,90.16,-0.68,6.46
8137,31.73,-40.23,5.43
8138,86.14,-4.76,6.43
8139,32.4,-40.11,7.05
8140,-16.31,-43.32,4.39
8141,47.08,-34.47,5.82
8142,17.89,-43.43,6.4
8143,84.19,-6.87,4.23
8144,86.57,-4.58,6.19
8145,-4.74,-44.65,6
8146,80.98,-10.05,4.43
8147,94.64,3.35,6.13
8148,21.19,-43.11,6.56
8149,62.27,-25.79,5.96
8150,95.96,4.58,5.98
8151,1.19,-44.95,4.82
8152,-11.6,-44.22,6.38
8153,98,6.53,6.42
8154,87.61,-3.84,5
8155,85.59,-5.93,6.15
8156,-36.8,-38.2,6.41
8157,83.62,-7.95,5.83
8158,71.53,-19.13,6.29
8159,-39.16,-37.31,6.09
8160,47.47,-35.11,5.87
8161,91.7,-0.06,5.76
8162,101,9.17,2.44
8163,59.19,-28.55,5.82
8164,98.18,6.36,5.66
8165,73.1,-18.06,5.57
8166,79.6,-12.18,5.68
8167,33.62,-40.77,4.28
8168,111.85,19.06,5.95
8169,79.8,-12.15,6.04
8170,85.37,-6.7,6.4
8171,102.74,10.69,5.18
8172,26.31,-42.85,5.6
8173,70.05,-20.92,4.08
8174,115.25,21.83,6.15
8175,42.56,-37.81,5.99
8176,-50.54,-31.74,6.38
8177,-7.08,-45.21,6.31
8178,59,-29.23,5.16
8179,99.84,7.73,6.11
8180,0.89,-45.64,5.77
8181,-31.86,-40.29,4.22
8182,78.29,-13.94,6.05
8183,28.78,-42.56,5.41
8184,26.31,-43.12,6.38
8185,91.9,-0.44,5.69
8186,84.38,-8.15,6.63
8187,38.63,-39.64,5.49
8188,-18.25,-43.94,6.12
8189,83.58,-9.1,6.58
8190,73.9,-18.27,5.71
8191,62.3,-27.5,6.35
8192,49.29,-35.33,6.36
8193,83.6,-9.2,6.47
8194,74.72,-17.59,6.15
8195,42.4,-38.5,5.7
8196,-36.78,-38.65,5.34
8197,74.16,-18.17,6.32
8198,75.46,-17.08,5.68
8199,49.19,-35.51,5.49
8200,5.45,-46.01,5.63
8201,-48.01,-33.3,6.47
8202,-1.35,-46.06,5.51
8203,53.47,-33.44,6.46
8204,26.98,-43.59,3.74
8205,54.14,-33.25,6.13
8206,92.2,-0.82,6.58
8207,28.63,-43.36,5.78
8208,90.42,-2.73,5.6
8209,83.39,-9.96,5.94
8210,70.43,-21.98,6.07
8211,-17.11,-44.57,6.39
8212,40.72,-39.98,6.61
8213,27.97,-43.87,4.51
8214,14.98,-46.02,6.5
8215,83.94,-9.86,5.31
8216,92.09,-1.39,5.31
8217,77.04,-16.6,5.41
8218,94.89,1.55,6.03
8219,61.21,-29.49,6.4
8220,80.53,-13.44,5.8
8221,69.67,-23.41,6.44
8222,31.58,-43.31,6.57
8223,73.09,-20.54,5.93
8224,99.73,6.42,6.1
8225,74.39,-19.7,4.57
8226,96.86,3.16,6.12
8227,104.76,11.43,5.44
8228,90.81,-3.35,5.24
8229,0.56,-47.08,5.29
8230,11.18,-46.99,5.97
8231,65.2,-27.55,6.08
8232,48.02,-37.88,2.91
8233,-16.03,-45.45,6.41
8234,-47.61,-33.86,6.18
8235,24.54,-45.47,6.43
8236,-4.84,-46.99,5.57
8237,95.32,1.22,6.02
8238,107.54,14.03,3.23
8239,114.98,21.03,5.97
8240,74.62,-20.29,6.7
8241,-2.05,-47.36,6.32
8242,95.22,0.86,6.16
8243,100.55,6.62,5.53
8244,17.47,-47.03,6.41
8245,30.88,-44.7,5.69
8246,93.59,-1.24,5.75
8247,26.34,-45.78,6.4
8248,90.83,-4.31,6.25
8249,-31.9,-41.63,6.2
8250,74.48,-21.08,6.47
8251,50.35,-37.86,5.77
8252,90.74,-4.58,4.02
8253,22.61,-46.64,5.73
8254,-45.71,-35.19,3.76
8255,86.01,-9.85,4.9
8256,12.63,-47.85,6.11
8257,78.72,-17.39,6.31
8258,75.94,-20.05,6.11
8259,94.93,-0.13,6.15
8260,31.94,-44.99,4.68
8261,80.23,-16.2,6.36
8262,90.86,-4.98,5.53
8263,54.52,-36.38,6.25
8264,46.45,-40.34,4.69
8265,61.41,-32.28,6.18
8266,87.62,-8.76,5.01
8267,72.34,-23.99,5.45
8268,11.74,-48.38,6.28
8269,-15.9,-46.53,6.21
8270,60.76,-32.96,5.67
8271,-20.57,-45.56,6.33
8272,90.59,-5.65,6.2
8273,43.53,-42,6.08
8274,77.29,-19.84,6.16
8275,96.86,1.29,6.15
8276,73.31,-23.55,5.85
8277,57.54,-35.28,5.1
8278,36,-44.67,3.68
8279,102.27,7.25,4.73
8280,-50.98,-32.13,5.29
8281,99.29,3.74,5.62
8282,24.56,-47.63,6.49
8283,39.56,-43.97,5.18
8284,90,-7.04,5.11
8285,27.21,-47.22,5.24
8286,-39.36,-39.09,6.01
8287,57.05,-36.37,5.67
8288,33.38,-46.03,4.73
8289,61.36,-33.75,5.3
8290,97.74,1.61,6.2
8291,88.54,-9.06,6.11
8292,66.11,-30.53,6.09
8293,32.41,-46.41,6.22
8294,-56.37,-28.13,6.57
8295,39.32,-44.45,5.88
8297,85.01,-13.06,6.07
8298,91.92,-5.4,6.17
8299,4.35,-49.57,6.3
8300,88.84,-8.96,5.69
8301,95.48,-1.3,4.67
8302,39,-44.8,5.99
8303,-12.17,-48.1,6.45
8304,94.51,-2.56,6.09
8305,12.88,-49.55,4.34
8306,89,-8.99,5.49
8307,87.11,-11.18,5.65
8308,65.57,-31.46,2.39
8309,80.58,-18.34,4.73
8310,80.58,-18.34,6.08
8311,46.17,-42.51,5.09
8312,100.84,4.75,6.08
8313,71.98,-26.51,4.34
8314,69.86,-28.27,5.94
8315,78.41,-20.67,4.13
8316,100.6,4.32,4.08
8317,108.88,13.82,4.56
8318,46.14,-42.88,6
8319,43.64,-43.91,5.58
8320,85.82,-13.3,6.4
8321,76.64,-22.83,5.29
8322,37.6,-46.01,2.87
8323,-9.12,-49.1,5.58
8324,109.65,14.5,5.17
8325,78.65,-21,6.28
8326,16.24,-49.94,5.01
8327,103.14,6.99,5.95
8328,59.38,-36.56,5.64
8329,90.71,-7.93,6.54
8330,72.32,-27.05,6.21
8331,-32.6,-42.8,5.62
8332,50.3,-41.49,6.17
8333,-38.2,-40.23,5.53
8334,102.31,5.93,4.29
8335,94.83,-3.22,4.23
8336,86.68,-13.08,6.47
8337,42.41,-45.2,6.31
8338,88.12,-11.56,6.12
8339,102.22,5.45,5.52
8340,37.05,-46.99,6.38
8341,75.35,-25.15,6.29
8342,108.41,12.67,6.29
8343,82.57,-18.12,5.04
8344,72.97,-27.52,5.29
8345,89.94,-9.8,6.48
8346,34.79,-47.96,6.16
8347,102.77,5.75,6.17
8348,75.25,-25.96,5.77
8349,89.1,-11.2,6.17
8350,76.5,-25.04,6.89
8351,41.88,-46.35,5.08
8352,-29.61,-44.71,5.9
8353,6.11,-51.47,3.01
8354,82.05,-19.54,5.53
8355,46.07,-44.96,6.59
8356,80.1,-21.75,5.08
8357,99.56,1.28,5.71
8358,75.51,-26.41,5.68
8359,64.7,-35.25,6.15
8360,53.33,-41.99,5.71
8361,105.85,9.04,6.37
8362,-24.64,-46.69,6.19
8363,54.49,-41.54,6.2
8364,75.68,-26.48,6.39
8365,17.01,-51.66,6.41
8366,6.25,-51.96,5.46
8367,5.44,-52.07,6.18
8368,-20.89,-48.12,4.4
8369,-26.28,-46.45,6.12
8370,-46.83,-35.87,6.41
8371,100.39,1.68,5.8
8372,77.24,-25.72,6.4
8373,69.96,-32.32,5.54
8374,103.5,5.51,6.13
8375,105.89,8.45,5.86
8376,52.76,-43.46,6.33
8377,95.74,-4.77,6.42
8378,31.9,-50.35,6.12
8379,4.34,-52.47,5.5
8380,-45.46,-36.95,5.95
8381,-22.32,-48.07,6.01
8382,54.1,-43.03,6.22
8383,104.92,7.05,4.91
8384,106.55,9,6.43
8385,65.8,-36.51,6
8386,20.7,-52.44,5.42
8387,-23.72,-48.01,4.69
8388,104.54,6.16,5.93
8389,101.51,2.13,6.59
8390,59.95,-40.57,5.58
8391,86.3,-17.44,6.46
8392,71.68,-32.32,5.6
8393,67.43,-35.67,5.65
8394,37.15,-50.04,6.28
8395,112.28,15.84,6.35
8396,38.54,-49.74,6.37
8397,70.03,-33.98,6.37
8398,18.43,-53.16,7.1
8399,104.58,5.87,6.66
8400,111.17,14.38,5.03
8401,52.41,-45.11,5.54
8402,57.44,-42.67,4.69
8403,98.91,-1.89,5.78
8404,70.66,-33.92,5.8
8405,18.45,-53.4,6.47
8406,102.01,2.18,5.56
8407,94.08,-8.58,5.6
8408,23.58,-53.01,5.96
8409,-27.74,-46.96,5.62
8410,59.1,-42.22,5.3
8411,2.22,-53.67,4.46
8412,86.97,-18.03,6.38
8413,65.37,-38.64,4.84
8414,59.93,-42.07,2.96
8415,82.85,-22.98,5.78
8416,105.26,6.15,5.29
8417,106.15,7.37,4.29
8418,43.51,-49.37,4.27
8419,84.49,-21.27,5.7
8420,-45.63,-37.45,6.55
8421,95.68,-7.14,6.13
8422,94.77,-8.52,6.44
8423,117.67,21.84,6.98
8424,94.74,-8.61,5.14
8425,-10,-52.47,1.74
8426,105.16,5.81,5.27
8427,96.64,-6.01,6.27
8428,104.87,5.39,5.11
8429,94.91,-8.44,6.19
8430,82.26,-24.26,3.76
8431,13.34,-54.46,4.5
8432,-45.91,-37.34,6.15
8433,11.53,-54.48,4.99
8434,101.47,0.52,6.39
8435,78.06,-28.77,5.75
8436,76.93,-29.87,6.35
8437,13.11,-54.53,6.37
8438,79.8,-27.15,5.78
8439,37.15,-51.76,5.81
8440,-11.94,-52.39,6.43
8441,82.64,-24.29,6.11
8442,103.04,2.47,6.32
8443,99.84,-2.05,6.14
8444,11.58,-54.79,5.37
8445,97.89,-4.97,6.42
8446,21.44,-54.42,6.44
8447,14.12,-54.81,4.92
8448,95.56,-8.3,6.11
8449,87.93,-18.45,5.58
8450,67.41,-38.71,3.53
8451,56.9,-45.11,6.27
8452,47.36,-49.23,5.46
8453,56.51,-45.37,6.01
8454,88.06,-18.54,4.29
8455,78.74,-29.11,6.18
8456,74.85,-32.81,6.33
8457,33.2,-53.1,6.09
8458,72.39,-35.02,5.78
8459,79.8,-28.11,6.46
8460,86.51,-20.74,6.32
8461,76.29,-32.02,5.95
8462,44.03,-50.82,6.03
8463,98.86,-4.4,5.4
8464,24.97,-54.75,6.17
8465,103.06,1.67,3.35
8466,82.97,-25.3,5.92
8467,56.42,-46.07,6.39
8468,111.28,13.23,4.79
8469,103.83,2.61,5.04
8470,26.98,-54.7,5.58
8471,-47.44,-36.59,5.51
8472,102.38,0.48,5.24
8473,111.17,13.03,6.37
8474,110,11.41,5.5
8475,89.46,-17.76,5.33
8476,103.68,2.31,6.3
8477,-1.32,-54.97,6.23
8478,22.58,-55.28,5.43
8479,104.65,3.68,5.35
8480,33.83,-53.78,5.32
8481,-49.96,-34.5,5.1
8482,85.75,-22.64,5.89
8483,106.14,5.73,5.79
8484,-6.58,-54.42,6.1
8485,92.76,-13.75,4.49
8486,-1.35,-55.16,4.79
8487,96.12,-9.07,5.53
8488,-1.89,-55.26,5.1
8489,94.81,-11.2,5.71
8490,106.2,5.53,6.11
8491,70.86,-38.13,6.21
8492,25.98,-55.48,6.15
8493,112.05,13.88,6.08
8494,102.86,0.4,4.19
8495,60.82,-44.98,6.15
8496,46.72,-51.16,5.34
8497,30.73,-54.95,6.17
8498,91.93,-15.59,4.13
8499,53.51,-48.62,4.16
8500,51.9,-49.3,5.79
8501,-20.97,-51.39,5.37
8502,-29.78,-47.96,2.86
8503,85.75,-23.66,6.37
8504,56.54,-47.35,5.75
8505,-54.39,-30.41,5.77
8506,103.12,0.43,5.88
8507,62.64,-44.42,6.39
8508,46.45,-51.85,5.95
8509,-26.53,-49.71,6.34
8510,92.44,-15.91,6.17
8511,106.41,4.96,5.75
8512,54.15,-49.34,5.37
8513,69.3,-40.86,5.37
8514,71.63,-39.25,6.17
8515,-43.14,-40.67,5.29
8516,33.84,-55.56,5.13
8517,86.05,-24.96,6.47
8518,62.18,-45.84,3.84
8519,100.2,-5.11,6.42
8520,75.27,-36.43,5.01
8521,-9.72,-55.16,6.62
8522,87.03,-23.88,4.81
8523,97.79,-8.86,4.57
8524,-9.72,-55.23,5.62
8525,114.26,16.27,6.66
8526,-45.72,-38.73,6.04
8527,-41.49,-41.99,5.78
8528,95.41,-12.66,6.41
8529,28.53,-56.78,5.53
8530,55.66,-49.69,5.93
8531,-27.39,-50.04,5.32
8532,82.41,-30.16,6.04
8533,58.72,-48.44,5.78
8534,47.12,-53.13,5.76
8535,103.9,0,6.16
8536,93.74,-15.8,6.22
8537,106.66,4.33,6.04
8538,101.26,-4.3,4.43
8539,66.01,-44.74,4.66
8540,-36.13,-45.87,4.48
8541,99.9,-6.71,4.57
8542,30.71,-57.13,6.29
8543,81.1,-32.34,6.26
8544,42.55,-54.98,6.57
8545,42.55,-54.98,6.35
8546,120.22,24.1,5.27
8547,-38.89,-44.26,5.55
8548,69.38,-42.93,5.75
8549,93.58,-17.05,6.46
8550,115.55,17.55,6.76
8551,69.98,-42.94,4.79
8552,1.71,-58.04,5.47
8553,95.04,-15.14,6.14
8554,103.91,-1.01,6.57
8555,90.46,-21.82,5.98
8556,-6.23,-57.05,3.97
8557,111.45,11.22,5.47
8558,65.35,-46.33,4.59
8559,65.35,-46.33,4.42
8560,-6.72,-57.06,4.11
8561,108.5,6.39,5.46
8562,74.39,-39.97,5.58
8563,24.69,-58.58,5.95
8564,87.57,-26.17,5.79
8565,49.1,-54.04,6.4
8566,70.23,-43.5,5.48
8567,46.61,-54.87,6.37
8568,108.06,5.43,6.29
8569,93.12,-18.81,6.56
8570,26.73,-58.67,6.43
8571,105.19,0.53,3.75
8572,99.66,-8.65,4.36
8573,52.49,-53.05,4.82
8574,91.33,-21.48,5.65
8575,100.61,-7.29,6.4
8576,14.59,-59.32,4.29
8577,-49.31,-36.22,6.15
8578,116,17.91,5.83
8579,97.36,-12.64,4.51
8580,62.68,-48.67,6.16
8581,58.21,-50.9,6.14
8582,-33.42,-48.3,4.81
8583,52.39,-53.39,6.38
8584,89.8,-24.18,6.35
8585,101.26,-6.6,3.77
8586,83.91,-31.92,6.42
8587,80.76,-35.42,6.32
8588,95.87,-15.68,5.88
8589,103.32,-3.45,6.35
8590,64.89,-48.33,5.89
8591,116.16,17.86,5.5
8592,37.08,-58.2,5.2
8593,-28.85,-51.17,6.23
8594,104.8,-1.32,5.71
8595,111.5,10.17,6.6
8596,31.1,-59.3,5.97
8597,66.84,-47.61,4.02
8598,111.76,10.56,6.34
8599,114.82,15.6,5.68
8600,-1.67,-59.17,6.28
8601,15.94,-60.4,5.82
8602,-1.73,-59.26,5.86
8603,96.38,-16.15,5.73
8604,94.2,-19.63,6.1
8605,78.37,-39.24,6.4
8606,101.79,-7.15,6.29
8607,104.79,-1.95,6.38
8608,79.21,-38.63,6.3
8609,94.37,-19.64,6.3
8610,62.68,-50.75,5.03
8611,-22.29,-54.56,6.65
8612,58.1,-53.1,6.23
8613,102.73,-5.99,4.63
8614,21.91,-60.74,6.47
8615,113.64,13.27,5.08
8616,13.03,-60.84,5.66
8617,99.67,-11.59,6.4
8618,84.84,-33.37,5.82
8619,22.82,-60.92,6.31
8620,-28.93,-51.97,5.97
8621,105.48,-1.51,5.21
8622,96.65,-16.98,4.88
8623,18.02,-61.2,5.87
8624,85.16,-33.36,6.21
8625,114.63,14.71,5.79
8626,95.93,-18.27,6.03
8627,108.79,4.42,5.19
8628,25.49,-60.97,4.17
8629,64.27,-50.9,6.31
8630,-51.65,-34.38,4.15
8631,81.67,-37.65,5.71
8632,99.56,-12.57,4.46
8633,104.25,-4.2,5.93
8634,78.86,-40.66,3.4
8635,-14.26,-57.8,5.98
8636,-13.73,-57.95,2.1
8637,20.76,-61.58,6.17
8638,92.62,-24.15,6.34
8639,-9.15,-59.06,6.07
8640,97.65,-16.18,5.25
8641,91.71,-25.59,4.79
8642,81.92,-37.83,5.9
8643,98.35,-15.04,5.94
8644,-4,-60.2,4.85
8645,58.68,-54.29,6.45
8646,-33.11,-50.3,6.3
8647,60.56,-53.52,6.41
8648,104.55,-4.29,6.12
8649,41.88,-59.52,4.69
8650,92.5,-24.95,2.94
8651,96.64,-18.42,6.43
8652,101.4,-10.27,6.39
8653,79.52,-40.92,6.51
8654,97.71,-17.09,5.95
8655,-24.4,-54.9,4.85
8656,98.91,-15.04,5.08
8657,-13.61,-58.57,5.51
8658,-17.69,-57.46,6.62
8659,-18.86,-57.14,6.48
8660,86.26,-34.39,6.25
8661,104.21,-5.69,6.55
8662,-14.43,-58.54,6.56
8663,-50.97,-35.53,5.35
8664,-48.78,-38.05,6.73
8665,81.28,-40.39,4.19
8666,100.6,-12.83,5.76
8667,89.26,-31.02,3.95
8668,10.46,-62.51,6.28
8669,-34.97,-49.83,6.37
8670,41.1,-60.68,5.26
8671,1.85,-61.88,6.71
8672,-43.46,-43.41,6.34
8673,51.06,-58.35,5.66
8674,28.36,-62.41,6.3
8675,-21.69,-56.53,3.49
8676,56.8,-56.68,6.19
8677,107.31,-0.57,6.36
8678,97.4,-19.27,5.9
8679,52.27,-58.52,4.01
8680,13.31,-63.19,6.33
8681,80.64,-42.17,6.54
8682,105.62,-4.28,6.12
