hr,lat,lon,mag,fingure_print
675,-30.41,34.78,5.03,1217.0564
676,-35.44,32.2,6.46,1034.2389
677,-19.96,39.21,6.63,1267.0995
678,-47.45,-111.35,5.69,783.8887
679,-12.89,41.76,6.11,539.3579
680,-28.89,35.21,6.47,1025.6907
681,-57.98,12.25,3.04,999.8773
682,-10.21,42.71,5.59,580.01105
683,-70.41,-34.47,6.34,1426.4058
684,-58.98,10.45,6.5,1272.7135
685,-4.79,44.49,5.17,625.54224
686,-66.77,-77.92,6.37,1012.70435
687,-18.28,39.2,5.82,1570.3967
688,-57.09,-100.1,5.81,2365.3157
689,-54.92,15.05,5.28,1141.8401
690,-5.17,44.13,6.28,760.3017
691,-55.9,13.6,5.42,1158.1938
692,-63.15,0.22,5.46,1702.104
693,-67.06,-13.3,5.87,1379.9752
694,-10.15,42.14,5.19,560.9505
695,-69.21,-28.85,5.2,1208.9708
696,-3.93,44.38,6.25,657.8782
697,-67.2,-15.13,6.22,1351.7612
698,-65.6,-80.03,6.31,1224.2705
699,-9.83,42.05,4.71,587.85156
700,-68.09,-67.15,6.53,1766.0061
701,-60.44,-93.28,5.92,1176.8695
702,-45.99,22.97,5.47,1622.6902
703,-69.2,-34.69,6.44,1263.9818
704,-56.93,10.47,6.33,1229.8586
705,-46.37,-111.25,4.09,941.4709
706,-66.45,-74.5,6.18,1357.8395
707,6.29,47.88,4.52,1175.6456
708,-63.35,-3.75,4.89,1705.0355
709,-9.42,41.82,6.12,765.4724
710,-65.08,-9.53,5.83,1553.4136
711,-31.18,32.09,6.18,1424.1633
712,-26.79,34.28,5.54,1153.5422
713,-67.12,-20.01,5.88,1287.6001
714,-53.2,-103.79,5.35,1926.4539
715,-41.95,-114.47,5.01,2298.1807
716,-4.72,43.45,6.51,819.4354
717,-28.67,33.14,5.29,1021.02716
718,-47.39,20.31,4.28,1128.9696
719,-52.76,14.58,6.45,1166.8115
720,-28.37,33.11,5.89,1000.0259
721,-62.24,-87.12,4.25,1922.1926
722,-48.04,-109.17,6.41,1057.0701
723,-34.16,29.76,6.19,1232.4155
724,-68.2,-56.68,5.14,1385.084
725,-46.27,20.74,6.07,1171.4497
726,-24.69,34.6,6.25,845.35223
727,-68.46,-49.36,6.11,1392.9542
728,-32.45,30.38,5.92,1088.3778
729,-37.23,27.37,6.15,1593.7968
730,-67.27,-27.1,6.77,1147.641
731,-39.09,25.99,6.23,1707.9467
732,-53.68,11.92,6.0,1066.1157
733,-67.78,-33.52,6.51,1280.4935
734,-49.73,-107.0,6.37,1117.088
735,-67.09,-26.86,6.1,1156.1157
736,-22.43,35.26,5.15,974.12524
737,-51.98,13.75,5.25,1212.8212
738,-23.82,34.38,5.83,652.9508
739,-54.44,10.06,5.35,1212.2622
740,-63.78,-11.12,4.75,1535.2163
741,-41.18,23.72,6.04,1784.8033
742,-66.74,-62.77,6.3,1198.1183
743,11.58,49.29,5.16,1513.4391
744,-67.0,-58.27,5.9,1130.793
745,-65.57,-21.48,6.21,1466.3462
746,-18.95,36.16,6.36,722.2257
747,5.09,46.45,5.78,1253.062
748,-21.07,35.08,5.71,755.343
749,-67.34,-41.7,4.9,1452.526
750,-23.44,33.86,5.35,664.4908
751,-47.26,17.4,6.18,625.09674
752,-58.87,0.51,5.75,1713.1952
753,-47.62,16.61,5.82,562.9227
754,-48.67,15.52,4.86,966.2843
755,-59.19,-90.92,6.24,1065.5126
756,-19.67,35.47,5.9,591.8649
757,-26.13,32.2,6.1,1212.3099
758,-23.71,33.41,5.3,706.3782
759,-58.61,0.14,5.53,1700.3693
760,-18.59,35.91,6.54,728.74744
761,-24.94,32.74,6.25,894.8439
762,-50.76,-104.65,6.77,1038.3601
763,-42.91,20.87,5.68,1496.727
764,-32.31,28.53,7.09,901.4134
765,-32.31,28.51,6.5,903.5708
766,-46.83,17.17,5.81,633.0595
767,-66.88,-46.39,5.75,931.28564
768,-20.47,34.76,6.18,678.5913
769,-20.13,34.9,6.3,612.76227
770,-46.66,16.72,6.39,657.833
771,-55.25,5.51,5.65,1514.0795
772,-66.24,-57.68,5.79,1091.7937
773,-34.47,26.54,5.43,1453.8397
774,19.59,52.67,5.78,1274.1005
775,-49.96,12.68,6.21,1153.8666
776,-36.88,-117.19,5.28,1226.7516
777,-66.41,-46.75,5.83,911.9956
778,-57.82,-92.31,5.31,1026.0116
779,-52.21,9.24,4.07,1270.0055
780,-65.1,-65.54,6.49,1161.6326
781,-60.41,-7.19,4.84,1427.8938
782,-29.79,28.98,5.3,1073.7017
783,-47.6,14.68,6.25,880.0763
784,-58.84,-3.54,5.78,1457.1917
785,-4.35,41.49,5.77,1069.8331
786,-66.03,-47.82,6.52,975.058
787,-5.79,40.84,5.84,1158.7859
788,-17.91,35.16,4.91,988.15796
789,-62.98,-75.67,4.75,1752.4829
790,-52.68,7.58,5.71,1285.8915
791,7.27,46.66,5.95,1119.4365
792,-10.56,38.6,6.48,1145.3964
793,-35.74,24.47,5.69,1385.5072
794,-64.07,-69.3,4.11,1009.95276
795,-54.4,4.47,6.05,1572.3502
796,-61.45,-12.38,5.98,1316.845
797,-43.53,17.93,6.3,1277.7736
798,-49.01,-105.44,6.55,818.3565
799,-9.61,38.84,4.12,1235.6096
800,-14.07,36.69,5.43,2063.9214
801,-28.93,28.71,4.66,1010.17957
802,-56.11,-94.43,5.21,1639.9437
803,-30.69,27.47,6.35,950.47595
804,-49.38,11.08,3.47,1309.6825
805,-64.29,-65.9,6.01,1001.7788
806,-45.82,-108.96,4.11,963.3781
807,-60.83,-81.96,6.1,1618.837
808,-37.42,22.53,6.46,1064.8406
809,-39.46,20.78,5.77,1310.2477
810,-58.33,-88.82,5.41,995.6084
811,-60.57,-11.81,4.25,1159.1855
812,-41.79,18.57,5.18,1347.2594
813,-43.7,16.75,4.27,1379.5111
814,-63.35,-70.3,6.36,1079.7305
815,9.07,47.11,6.18,1430.6731
816,-47.92,11.91,6.03,1223.3789
817,-65.0,-52.25,6.22,1187.6633
818,-62.53,-20.83,4.47,1891.0186
819,-21.26,32.27,6.25,897.3579
820,-21.64,32.04,6.3,911.626
821,-57.02,-91.1,6.15,1037.8081
822,-60.49,-80.97,6.85,1615.6952
823,-46.84,-107.19,6.26,1037.1664
824,-27.1,28.58,4.51,1481.7621
825,-2.18,41.53,6.25,1036.3762
826,-63.24,-27.44,6.49,1098.1101
827,-63.39,-29.3,6.47,994.60504
828,-36.45,21.82,5.82,857.9963
829,8.52,46.53,5.8,1350.218
830,-30.53,26.09,5.86,1262.4165
831,-19.84,32.46,6.45,859.3573
832,-59.04,-10.42,6.9,1201.9716
833,-49.05,-104.11,5.74,631.54956
834,-3.18,40.86,3.76,1033.1147
835,-63.93,-58.99,6.51,1081.9824
836,-37.04,21.07,5.22,777.8514
837,-46.0,-107.76,4.84,1012.63513
838,-28.61,27.02,3.63,1094.017
839,-0.94,41.8,6.45,1371.0316
840,-18.86,32.75,4.23,789.61945
841,-64.02,-51.79,4.46,1183.4669
842,-11.2,36.62,5.88,979.6083
843,-21.64,30.93,4.53,1030.542
844,-63.29,-34.12,6.14,1197.919
845,-63.79,-41.64,5.39,1514.1394
846,-5.63,39.27,6.36,719.0577
847,-38.72,18.83,5.49,1316.6868
848,-63.34,-59.41,5.92,1028.1637
849,-9.54,37.17,6.26,929.0648
850,-62.09,-26.8,4.75,1143.6007
851,-63.28,-59.01,5.47,1060.7566
852,-49.46,-102.75,5.26,728.56177
853,-62.21,-68.01,6.36,893.5652
854,-5.74,38.98,3.95,644.53217
855,-18.55,32.19,5.33,640.0602
856,-37.33,19.41,6.31,958.09863
857,-58.26,-12.06,6.04,1475.7098
858,-63.47,-48.14,6.4,1152.6122
859,-56.35,-7.02,6.32,1176.3997
860,2.15,42.79,5.59,1934.6587
861,4.67,44.04,6.24,1321.2668
862,-61.94,-29.96,5.95,894.9436
863,-62.12,-64.62,5.92,979.0205
864,-6.89,37.92,6.22,878.9268
865,-10.53,36.03,6.02,820.76526
866,-49.13,-102.43,6.03,709.3882
867,-35.45,20.07,5.91,911.9899
868,-57.38,-85.46,4.0,1369.0769
869,-35.62,19.71,5.63,931.1786
870,-43.37,12.25,5.97,1495.9
871,-56.8,-86.92,6.21,1266.5494
872,-39.77,-113.35,4.75,1800.7109
873,-23.77,28.12,5.11,1977.2678
874,-55.31,-7.15,3.89,833.6122
875,-52.04,-0.36,5.17,1157.249
876,-17.9,31.55,6.04,610.58185
877,-46.17,8.45,6.11,1146.7515
878,-33.22,21.12,5.8,1063.9958
879,-16.92,31.96,4.7,783.96277
880,-47.86,-103.75,6.56,745.12476
881,18.19,50.92,5.49,1345.5571
882,-20.78,29.55,4.93,1384.9509
883,-61.47,-33.46,5.45,729.2583
884,-62.31,-46.08,6.29,1082.8016
885,-10.22,35.56,5.47,808.3573
886,-15.64,32.5,5.89,1003.8407
887,-32.51,21.31,4.63,1167.2404
888,-32.51,21.31,4.63,1167.2405
889,-61.25,-33.02,5.84,747.0609
890,-5.63,37.89,5.28,528.09186
891,-5.63,37.89,6.74,528.0918
892,-51.03,0.21,5.23,1015.39844
893,-61.42,-63.71,6.41,1112.2971
894,-18.11,30.91,6.11,733.15234
895,-55.34,-9.01,6.14,874.05774
896,-42.41,11.79,4.7,1411.7253
897,-60.74,-67.86,3.24,947.9397
898,-60.73,-67.85,4.35,950.56195
899,-50.64,0.33,5.56,1010.6525
900,-61.85,-44.1,6.14,992.48035
901,-61.27,-36.57,5.71,1128.0935
902,-40.74,13.2,5.95,1460.2296
903,-61.79,-51.73,6.31,1568.1189
904,-50.7,-0.47,6.11,955.88586
905,-27.9,23.98,5.9,999.0157
906,20.05,51.86,5.95,1180.816
907,-53.64,-6.62,5.75,681.4439
908,-44.75,7.99,6.25,1110.976
909,-47.79,-102.85,4.99,808.2335
910,-45.39,6.92,5.61,948.5026
911,-45.59,6.68,2.53,975.29706
912,-54.8,-10.03,5.83,1046.5392
913,-52.74,-5.31,6.19,842.7843
914,-61.23,-42.48,5.89,1051.1154
915,-4.34,37.93,2.93,840.7791
916,-26.19,24.74,6.36,1022.17004
917,-53.34,-7.04,5.32,646.73804
918,-1.5,39.41,4.76,1000.349
919,-60.29,-33.54,4.09,913.05334
920,-2.04,39.08,6.11,1058.8749
921,-17.01,30.4,3.39,808.84094
922,5.0,42.86,5.89,1116.1835
923,-15.49,31.3,6.05,736.126
924,-36.22,16.16,6.49,1518.4039
925,-52.98,-7.3,5.26,705.08496
926,-46.77,3.83,6.05,1700.8075
927,-28.47,22.47,6.8,971.687
928,-28.47,22.47,7.0,971.687
929,-57.5,-79.36,5.82,1573.3143
930,-5.21,36.86,6.31,820.0531
931,-38.06,13.69,5.62,1376.9746
932,14.08,47.89,4.87,1473.2245
933,-9.47,34.41,6.41,861.2899
934,-50.34,-97.43,5.11,1807.5748
935,-51.62,-5.87,5.27,1009.3213
936,-14.9,31.02,2.12,788.65576
937,-7.39,35.42,4.05,970.84314
938,-34.21,17.02,6.11,1175.6389
939,-41.76,-109.93,5.53,1717.5647
940,-33.35,17.47,6.27,1202.0046
941,-11.43,32.88,3.8,1168.8921
942,-41.3,9.17,6.28,1544.8314
943,-59.84,-42.28,6.19,1088.2341
944,-24.78,23.99,5.72,985.5892
945,-25.75,23.1,6.42,750.2213
946,-26.48,22.46,6.02,824.447
947,-15.73,29.77,4.63,788.3672
948,-38.41,11.6,5.98,1370.4062
949,-8.71,33.94,6.33,844.23474
950,-13.3,31.13,6.15,903.6047
951,-32.14,17.4,4.35,1145.421
952,-37.4,12.39,6.12,1355.7117
953,-58.5,-34.63,6.38,1242.6562
954,-25.95,22.32,5.79,788.1801
955,-49.29,-4.19,6.05,1512.1855
956,-8.25,34.04,5.9,773.3578
957,-55.78,-21.29,6.26,2941.0808
958,-41.99,6.6,5.56,1701.0867
959,-43.42,-107.07,6.15,1208.8752
960,-55.59,-81.22,6.12,1345.7609
961,17.16,49.34,5.45,1665.6527
962,-47.34,-1.5,5.06,1632.679
963,-59.04,-44.75,3.87,911.8744
964,-0.41,38.43,5.79,1208.2626
965,23.2,53.5,5.61,1229.615
966,-12.92,30.76,6.07,849.5363
967,6.93,42.76,6.36,1037.1909
968,-56.96,-73.82,5.93,1748.704
969,-5.66,35.11,5.03,779.9416
970,-58.76,-58.21,6.27,1820.5642
971,-22.85,23.77,5.52,1191.3252
972,-30.62,17.62,4.89,1095.2014
973,-10.41,32.13,6.16,1083.5673
974,-58.76,-46.36,6.16,992.1633
975,-20.9,25.09,6.31,919.61316
976,-19.35,26.13,6.25,1094.4086
977,-50.9,-93.3,5.74,2554.412
978,-21.36,24.53,6.06,1009.3006
979,-14.39,29.27,6.45,907.745
980,-58.0,-39.41,6.25,1139.9094
981,-36.05,-115.34,5.57,1068.8802
982,-11.36,31.15,5.47,840.8375
983,-49.63,-7.86,6.17,1501.5676
984,-51.31,-11.58,4.8,1328.5212
985,7.06,42.54,4.84,1040.4886
986,-15.34,28.49,5.96,1100.7761
987,-6.06,34.4,5.15,496.31305
988,-51.33,-12.19,6.14,1413.4778
989,-6.12,34.26,5.03,466.3248
990,-58.26,-48.37,6.65,1250.3945
991,-19.43,25.37,4.82,858.14856
992,-46.1,-2.52,5.38,2022.4623
993,-57.71,-44.61,5.91,1047.5697
994,-56.46,-33.26,4.88,1014.7319
995,-25.11,20.66,5.9,885.4165
996,-43.08,1.78,4.83,1567.1768
997,-55.15,-26.62,5.71,2143.0
998,-54.94,-78.81,5.85,1166.0084
999,-23.46,21.86,4.47,1135.169
1000,-26.17,19.63,6.12,1073.6741
1001,-6.74,33.33,5.93,437.81784
1002,-11.58,30.19,4.95,976.7268
1003,-56.0,-32.09,3.69,1239.1768
1004,-56.59,-36.21,5.61,909.8249
1005,-29.64,16.34,5.28,874.8404
1006,-47.22,-99.12,5.54,1039.547
1007,-42.54,1.68,5.69,1494.2838
1008,-56.11,-70.78,4.27,1396.3816
1009,6.44,41.54,5.23,1049.6863
1010,-47.23,-99.0,5.24,1043.3297
1011,-6.5,33.22,5.29,358.7997
1012,-24.38,20.57,5.52,941.9272
1013,-56.82,-40.75,6.39,963.7328
1014,-44.38,-103.83,6.05,1241.1583
1015,-29.73,15.73,5.09,832.5613
1016,-56.07,-35.54,5.52,926.55676
1017,-5.86,33.43,1.79,438.40515
1018,-56.3,-39.04,6.35,922.4814
1019,-19.3,23.91,5.61,934.8809
1020,-2.36,35.5,6.51,1425.2799
1021,-54.29,-78.4,6.39,1196.6598
1022,-26.39,18.22,5.5,1245.9198
1023,-41.26,2.28,6.38,1324.0514
1024,-49.2,-11.8,6.2,1294.5016
1025,-37.01,-113.66,5.52,1100.0586
1026,-12.91,28.42,6.51,1187.7229
1027,-29.43,15.42,6.08,870.20483
1028,-35.66,9.13,6.04,1174.1836
1029,-6.33,32.8,6.09,325.3555
1030,-38.16,5.88,3.6,1373.2137
1031,-56.71,-51.95,6.5,1549.1022
1032,12.72,45.3,6.32,1101.5464
1033,3.09,38.75,6.49,568.7627
1034,-6.19,32.48,4.98,326.257
1035,2.88,38.5,4.21,449.33093
1036,-30.61,13.36,6.57,1398.844
1037,-5.46,32.81,5.58,367.32162
1038,-37.25,5.99,3.74,1120.3534
1039,-35.06,8.53,6.28,1095.2578
1040,2.06,37.81,4.54,501.35168
1041,-18.61,23.4,5.61,1137.4604
1042,-56.16,-57.74,6.39,1155.3208
1043,2.49,38.06,6.13,405.64795
1044,-5.7,32.55,4.67,265.45316
1045,-55.7,-42.37,5.93,1186.1516
1046,-0.75,35.86,5.09,1025.8055
1047,-7.8,31.07,6.24,686.68176
1048,-27.29,16.05,6.03,1258.2463
1049,-55.3,-67.78,6.32,1097.9641
1050,-50.01,-17.35,5.73,1187.5044
1051,-6.73,31.58,5.82,392.5878
1052,-6.83,31.52,4.36,401.37292
1053,-42.15,-106.07,6.15,1184.343
1054,-55.85,-57.27,5.71,1126.208
1055,14.14,45.9,6.57,1155.2573
1056,-5.74,32.1,6.29,322.40176
1058,-55.71,-57.56,6.5,1145.7363
1059,-5.56,32.16,6.39,329.3393
1060,-47.34,-11.86,5.99,1251.6212
1061,-35.55,6.68,5.14,1001.303
1062,-50.32,-19.55,5.59,1434.2773
1063,-6.65,31.32,5.47,406.1419
1064,-42.24,-105.65,5.96,1169.5089
1065,-23.17,18.79,5.96,1514.8013
1066,-34.32,7.93,4.11,1166.63
1067,-39.07,1.96,5.94,1459.8114
1068,2.24,37.36,6.4,524.78754
1069,-8.22,30.13,5.31,914.0063
1070,-46.18,-9.96,4.73,1362.2723
1071,1.52,36.83,6.37,762.8148
1072,-9.18,29.39,6.41,1197.0328
1073,-0.84,35.16,5.98,1045.6396
1074,-16.75,23.68,5.9,1360.1665
1075,-54.41,-69.21,5.78,1158.7124
1076,-54.61,-67.06,6.12,1008.65216
1077,3.39,37.95,6.46,529.93054
1078,-13.09,26.28,5.81,1549.9338
1079,-36.55,4.49,5.77,1289.812
1080,16.2,47.19,6.27,1655.8049
1081,-53.0,-76.87,5.99,1314.4177
1082,-54.18,-39.83,6.38,1429.2231
1083,-45.94,-98.36,4.72,1119.4169
1084,-48.04,-15.86,3.73,999.72955
1085,-30.19,11.2,6.17,1323.1445
1086,-25.14,16.05,5.92,1214.3483
1087,-6.09,30.83,4.23,577.5049
1088,-52.78,-33.52,4.27,1831.453
1089,-38.17,1.3,6.49,1421.0222
1090,-51.65,-81.29,5.68,1837.3125
1091,-47.9,-16.69,6.25,838.05444
1092,-43.68,-102.23,5.83,1158.0435
1093,-54.48,-49.23,6.2,1305.1613
1094,1.13,35.77,6.3,897.9758
1095,-54.4,-50.61,6.4,1288.0721
1096,-46.68,-95.72,6.41,1471.2881
1097,-10.44,27.24,6.42,1310.96
1098,-48.26,-18.66,5.57,864.17145
1099,-41.57,-4.91,5.71,1054.3995
1100,-50.85,-27.47,5.23,1950.3634
1101,-41.66,-5.12,4.28,1028.2975
1102,-31.35,8.54,6.39,1612.9404
1103,-27.13,12.57,6.5,1151.4512
1104,-43.84,-101.13,6.75,1152.3765
1105,6.44,39.16,5.1,872.18726
1106,-53.51,-64.85,4.58,1271.9905
1107,24.91,54.24,5.86,1105.0686
1108,-45.81,-14.29,5.85,1269.5771
1109,-35.8,-113.79,5.7,963.609
1110,-30.28,9.1,6.16,1433.3875
1111,-44.75,-12.27,5.96,1040.6643
1112,3.9,37.13,5.76,872.0921
1113,-14.04,23.63,5.57,1559.4673
1114,-53.08,-44.16,6.01,1499.804
1115,-39.42,-3.01,5.57,1760.822
1116,-43.37,-9.82,6.23,1301.4022
1117,-47.14,-18.28,6.19,673.3075
1118,-23.55,15.46,6.11,738.5862
1119,-41.97,-7.38,6.12,944.00616
1120,-49.12,-24.83,6.33,1899.7115
1121,-44.18,-12.1,5.53,1131.1178
1122,-5.77,29.72,3.01,827.0089
1123,-16.7,21.08,4.97,974.3959
1124,9.84,41.32,5.8,1222.6626
1125,-47.4,-20.36,6.49,847.49915
1126,-27.51,11.0,5.69,991.49274
1127,-5.06,30.01,6.06,866.72687
1128,-50.46,-31.27,6.59,1577.6478
1129,6.81,38.9,4.8,776.0354
1130,-6.92,28.44,6.11,896.7439
1131,-17.74,19.64,3.83,816.5272
1132,-27.3,10.69,6.14,1021.27734
1133,-14.49,22.36,5.59,1313.5354
1134,-52.77,-50.88,5.0,1201.832
1135,-9.63,26.17,3.77,1305.4629
1136,-46.0,-18.1,3.54,930.9402
1137,-26.26,11.53,6.1,856.5995
1138,12.86,43.45,5.44,898.66223
1139,-46.28,-19.05,5.6,766.3064
1140,-23.73,13.96,5.46,153.01111
1141,-7.11,28.0,5.66,873.3002
1142,-23.85,13.82,3.7,194.7944
1143,-52.69,-59.76,4.59,830.2725
1144,-23.26,14.3,5.64,238.38637
1145,-23.53,14.02,4.3,125.750885
1146,-41.08,-8.32,5.25,972.3911
1147,1.1,34.15,6.1,1085.106
1148,13.27,43.69,4.63,794.56445
1149,-23.51,13.83,3.87,124.39627
1150,-40.49,-7.48,5.55,863.5084
1151,-23.36,13.95,5.76,123.5664
1152,-23.36,13.91,6.43,127.441505
1153,-36.39,-1.28,5.35,1252.429
1154,-35.59,-113.48,6.29,1033.371
1155,8.75,39.98,4.47,1154.205
1156,-23.75,13.43,4.18,243.67606
1157,-52.14,-65.19,6.45,1378.046
1158,7.03,38.55,5.85,744.5359
1159,-35.81,-0.67,5.91,1305.971
1160,-2.9,30.84,6.14,1310.3273
1161,2.19,34.7,6.46,961.83765
1162,-46.47,-21.55,4.42,1108.8832
1163,-16.25,19.92,6.57,651.35034
1164,-17.33,18.98,6.25,651.3653
1165,-23.45,13.33,2.87,231.77121
1166,11.18,41.74,6.32,1097.1217
1167,-50.51,-76.76,6.49,1340.1311
1168,-48.46,-85.8,6.3,2088.5798
1169,-50.63,-75.67,5.73,1375.027
1170,-8.1,26.48,6.02,1012.2837
1171,-51.61,-46.81,5.9,1071.2172
1172,-23.83,12.67,5.45,362.01508
1173,-50.32,-37.34,4.23,1293.5278
1174,-32.53,2.83,5.07,1781.3223
1175,-43.54,-99.24,3.85,1165.2335
1176,-7.22,26.98,5.66,1015.2647
1177,-16.42,19.3,5.11,649.7909
1178,-23.23,12.99,3.63,239.66287
1179,-51.5,-47.75,6.55,983.0627
1180,-23.17,13.04,5.09,258.73642
1181,-50.3,-38.37,5.24,1325.0321
1182,-39.43,-7.65,5.91,1253.6176
1183,-23.4,12.63,6.17,300.37323
1184,-51.4,-48.19,5.54,1009.5399
1185,-24.44,11.5,6.07,731.9844
1186,-51.73,-57.74,6.21,622.72217
1187,-49.27,-34.04,5.81,1525.6116
1188,-21.93,13.9,5.26,807.4443
1189,-51.53,-60.17,5.4,600.6777
1190,-51.53,-60.17,4.73,600.6777
1191,-15.14,19.77,5.77,780.734
1192,3.22,34.78,5.8,1093.2548
1193,-24.32,11.03,6.83,748.7932
1194,-30.7,3.88,6.3,1759.8348
1195,-51.4,-57.88,4.17,581.59265
1196,13.96,43.64,6.34,824.6089
1197,-17.52,17.56,6.25,769.38086
1198,-3.98,28.85,5.76,978.52124
1199,-34.88,-2.07,5.67,1157.3503
1200,-51.16,-58.24,6.86,588.76917
1201,-27.41,7.06,5.97,1544.666
1202,-41.74,-14.49,5.48,1428.7383
1203,-16.69,17.71,2.85,752.1271
1204,7.42,37.72,5.03,815.6809
1205,5.9,36.47,5.0,1104.3049
1206,-47.44,-31.06,6.22,1653.2916
1207,-4.33,28.06,5.37,1099.4338
1208,-37.8,-109.13,3.24,2211.2224
1209,-17.14,16.92,6.1,959.48126
1210,-2.1,29.8,5.28,1205.3064
1211,-40.1,-12.09,6.14,1171.8192
1212,-40.1,-12.1,4.79,1171.2186
1213,-49.14,-40.0,4.65,1460.2074
1214,-50.53,-55.57,5.11,1270.98
1215,-13.97,19.53,5.49,769.48914
1216,-49.37,-74.43,5.93,1584.9126
1217,-44.47,-22.97,6.0,1071.4901
1218,-23.16,10.41,5.63,830.03064
1219,-50.23,-64.38,5.71,1632.8639
1220,-10.09,22.65,2.89,1271.9886
1221,-22.63,10.9,6.06,817.39624
1222,-21.64,11.81,6.16,964.18994
1223,-13.96,19.1,6.53,828.4775
1224,-34.22,-3.49,6.09,1135.1687
1225,-43.1,-20.29,6.19,1595.1003
1226,-10.89,21.77,6.3,855.19324
1227,-47.64,-82.79,6.46,1653.9708
1228,-13.11,19.63,4.04,875.03394
1229,-10.75,21.58,6.38,806.3995
1230,20.91,49.49,5.1,1208.0449
1231,-44.47,-25.16,2.95,1212.2634
1232,-40.48,-15.68,5.83,1531.634
1233,-30.98,-0.07,6.37,1277.3511
1234,-11.91,20.1,6.41,939.20825
1235,-43.75,-24.2,5.6,1062.7524
1236,-43.11,-96.74,6.14,1016.03674
1237,-26.15,5.66,6.32,1113.1005
1238,-25.5,6.35,5.89,1133.4751
1239,-29.38,1.63,3.47,1383.6683
1240,-47.62,-39.65,4.66,1668.1677
1241,12.18,40.85,5.87,1107.196
1242,5.03,34.49,5.06,1030.7607
1243,-30.8,-0.76,5.67,1223.3014
1244,-37.81,-11.88,5.28,1403.9435
1245,-45.53,-88.5,6.05,2047.9097
1246,-48.71,-49.23,5.93,1805.4387
1247,-43.78,-94.02,4.56,838.1594
1248,9.91,38.62,6.17,1276.1389
1249,-36.87,-10.74,5.38,1569.5076
1250,-47.14,-80.82,6.51,1652.7358
1251,-33.06,-4.68,3.91,1025.9524
1252,-20.79,10.33,5.47,1115.7883
1253,-33.28,-5.31,5.33,1068.6774
1254,-31.53,-2.78,5.46,1263.501
1255,1.4,30.82,6.31,1416.91
1256,-22.15,8.72,4.36,892.9076
1257,-34.77,-7.9,5.36,1758.1155
1258,-45.74,-34.57,6.46,665.4556
1259,-45.7,-34.62,7.01,654.12274
1260,7.66,36.32,6.99,992.72406
1261,-1.32,28.37,4.29,1123.3959
1262,-22.1,8.56,5.9,922.6634
1263,-44.34,-29.94,6.39,1667.6694
1264,-43.21,-94.81,4.51,725.79443
1265,-42.77,-25.17,5.61,1373.7212
1266,-43.64,-93.44,4.97,823.42664
1267,-45.53,-35.03,6.13,646.5803
1268,-17.96,12.57,5.2,1468.3647
1269,-16.9,13.54,5.23,1620.1085
1270,6.01,34.52,6.28,948.8321
1271,-30.56,-119.2,6.41,1613.1615
1272,-40.65,-20.7,6.26,1211.0979
1273,-3.04,26.35,4.04,1247.7917
1274,-45.33,-35.32,6.34,652.31885
1275,-47.18,-45.31,5.59,2169.7312
1276,2.27,31.08,6.18,1215.1404
1277,-10.42,19.57,6.09,807.61914
1278,-10.15,19.73,5.51,803.58154
1279,-26.33,2.62,6.01,1231.9502
1280,-24.83,4.37,5.89,1025.9324
1281,15.1,42.85,6.03,1150.4713
1282,12.48,40.27,6.32,1287.2931
1283,-23.09,6.0,5.5,1321.311
1284,-27.24,0.89,5.95,1186.8444
1285,-47.57,-67.93,6.59,1060.0048
1286,-13.03,16.23,5.72,1486.368
1287,-18.08,11.04,5.41,1332.7157
1288,-43.12,-30.32,5.37,1891.7982
1289,23.4,51.6,5.57,1099.1035
1290,-38.76,-19.19,5.44,857.1867
1291,-47.02,-72.21,6.59,1472.302
1292,-31.73,-6.58,5.72,967.3662
1293,-39.58,-21.4,5.7,940.3225
1294,-41.65,-96.89,6.38,987.5084
1295,-24.06,3.53,6.09,1145.8744
1296,4.73,32.31,6.08,891.48004
1297,-20.55,7.58,6.12,990.52856
1298,-38.39,-19.32,4.04,803.0466
1299,-47.05,-56.63,6.44,1416.6981
1300,-43.99,-35.72,5.79,934.1614
1301,-9.47,18.9,6.45,1155.3243
1302,-47.02,-66.5,4.93,959.93665
1303,-1.82,26.06,4.14,1064.2201
1304,23.15,51.16,5.46,1137.6504
1305,8.04,35.22,5.7,1044.7327
1306,-7.54,20.55,4.71,1248.4548
1307,-28.42,-2.69,6.23,598.7877
1308,-29.25,-3.86,6.51,504.44406
1309,-29.96,-4.93,5.29,798.7444
1310,-26.76,-0.51,6.25,1141.881
1311,-28.94,-3.6,4.84,420.5189
1312,-35.07,-13.54,6.44,1809.364
1313,5.21,32.38,5.71,816.96423
1314,2.13,29.46,5.19,1241.9934
1315,-28.34,-3.04,5.22,497.8972
1316,-46.51,-69.91,6.71,997.7742
1317,21.5,49.11,5.43,1155.5515
1318,-39.45,-23.58,4.87,1492.384
1319,-24.7,1.41,6.32,869.9038
1320,-28.85,-4.21,4.29,487.89313
1321,-30.5,-6.66,6.93,759.9319
1322,-30.5,-6.68,6.31,762.1798
1323,-46.58,-64.07,6.37,1479.9646
1324,-0.09,26.98,4.61,869.1088
1325,-38.0,-20.72,4.43,757.3219
1326,-46.41,-66.88,3.86,917.2557
1327,10.66,37.28,5.27,1457.2649
1328,-5.93,21.28,6.22,1066.0052
1329,-21.03,5.39,4.94,650.6338
1330,-0.16,26.7,5.45,876.9794
